customer,supplier,amount,date,region
03483002305,7713242245,29768.64,2011-03-01,0
03483002647,7736520080,247000.0,2011-02-01,0
03481000566,5035019481,18730.92,2011-04-01,0
01482000028,7722080343,6500.0,2010-12-01,0
01483000268,5023011343,796000.0,2011-04-01,0
03483003732,5020058449,150807.0,2011-04-01,0
01483000154,7705506624,150000.0,2011-06-01,0
03483001218,5031052745,480652.71,2011-01-01,0
03483000859,5022066269,924456.08,2010-12-01,0
03483004568,5018113371,280000.0,2011-08-01,0
03482000306,000000000000,4062.95,2011-04-01,0
01483000358,5042116990,1500986.61,2011-03-01,0
03483002087,5047087045,498000.0,2010-12-01,0
01483000155,7717043113,36432.5,2011-01-01,0
03482000124,5054088875,500000.0,2011-02-01,0
03483002541,501106725299,100950.0,2011-04-01,0
03481000851,7743532382,1960000.0,2011-07-01,0
03482000726,5027080676,114432.55,2011-01-01,0
03483001628,501003124850,127400.0,2011-06-01,0
03483002482,402500429794,115099.45,2011-04-01,0
03482000602,5050042904,3700000.0,2011-07-01,0
03482000124,7710706548,428010.0,2011-07-01,0
03483000240,7709779975,21900.0,2011-05-01,0
01483000043,7716079692,264000.0,2011-04-01,0
03482000356,7736520080,436749.8,2011-01-01,0
03481000096,5027141343,279500.0,2011-04-01,0
03483002085,5042001894,1313400.0,2011-08-01,0
03482000112,5022030985,152978.86,2010-12-01,0
01483000225,7104051813,450000.0,2011-03-01,0
01482000025,7713076301,300000.0,2011-06-01,0
03481000466,7714044006,751903.21,2011-08-01,0
03482000371,5029126615,52080.0,2011-02-01,0
03483000153,7719275984,290961.0,2011-04-01,0
03483000280,7736520080,267248.3,2011-01-01,0
03481000096,7716638277,156585.0,2011-03-01,0
03482000114,773508234953,11160.07,2011-04-01,0
03481000164,7716569922,200400.0,2011-07-01,0
03483000162,5036029468,2388382.93,2011-01-01,0
01483000129,7736199349,204233.6,2011-06-01,0
03482000114,501004517532,15442.2,2011-05-01,0
03483000160,5013055623,238805.79,2011-06-01,0
03481000350,7716055797,4557488.0,2011-06-01,0
03482000124,7726673954,105020.0,2011-04-01,0
03483000315,5027130221,2759116.04,2010-12-01,0
03483002500,5000000970,27000.0,2011-01-01,0
03483001692,5026000406,848999.43,2011-04-01,0
01483000150,5073006420,1242569.97,2011-06-01,0
03483003008,5009033419,55382.0,2010-12-01,0
03483000162,7728710418,325110.0,2011-02-01,0
03483004622,7709829305,2705307.36,2011-07-01,0
03482000448,5043021830,174350.0,2011-04-01,0
01483000259,5046000203,626500.0,2011-05-01,0
03483000031,7735078479,498000.0,2011-04-01,0
03483001462,5021012542,20009.91,2011-05-01,0
03483002250,5029081629,1132562.0,2011-01-01,0
03481000232,7126501304,710200.0,2011-03-01,0
03481000095,7729628928,1362977.83,2011-05-01,0
03481000060,5260118162,495270.0,2011-04-01,0
03481000015,7736520080,220000.0,2011-01-01,0
01483000438,5036086716,23460.0,2011-09-01,0
03483001584,7736520080,239250.0,2011-01-01,0
03483000974,5045000313,497700.0,2011-05-01,0
03482000636,501100004149,999997.8,2010-12-01,0
03481000078,7728140006,34998.8,2011-03-01,0
03483000942,5027153613,334804.37,2011-07-01,0
03482000793,7708529394,54388.65,2011-01-01,0
03482000117,503501485669,1020.0,2011-02-01,0
03483000049,7707083893,317400.0,2011-01-01,0
03483000291,5027074440,85903.7,2011-08-01,0
01483000402,500401514705,105040.0,2011-04-01,0
01482000013,7706688536,769999.56,2011-05-01,0
03483003967,7736520080,2317104.26,2011-02-01,0
03483000030,5053047474,2023470.0,2011-01-01,0
03483002010,772407619835,283000.0,2011-06-01,0
01483000006,505302225229,232840.0,2011-06-01,0
03483000239,5022031795,195700.0,2011-04-01,0
03483000935,5012030591,57111.1,2011-01-01,0
03483000186,7705228462,496000.0,2011-04-01,0
03483001057,7702069648,338660.0,2011-03-01,0
03482000117,503403808343,1224.0,2011-02-01,0
03732000141,7701012208,245000.0,2011-06-01,0
03483000030,5031020662,147806.8,2011-02-01,0
03482000398,7703739856,596000.0,2011-05-01,0
03483000211,7707049388,57928.0,2010-12-01,0
01483000192,5045019498,132443.54,2011-09-01,0
03483000192,5045003106,316946.91,2011-01-01,0
03483000604,5034004436,299000.0,2011-09-01,0
03481000149,7710032144,195197.3,2011-08-01,0
03483002190,5031061860,24000.0,2010-12-01,0
03483003310,6726504182,923857.5,2011-07-01,0
03481000217,7704728543,5053074.96,2011-08-01,0
03483003682,5024011226,464835.0,2011-08-01,0
03482000052,5024051003,386613.9,2011-02-01,0
01482000023,7705867596,244700.0,2011-03-01,0
03481000466,7722733786,232882.79,2011-02-01,0
03483003845,5024070711,293000.0,2011-05-01,0
03483003826,5031052921,24000.0,2011-01-01,0
03482000022,5007050031,13224.0,2011-03-01,0
03482000167,6234072298,19300.0,2011-09-01,0
03483000073,7727180750,418800.0,2011-03-01,0
03482000609,7707083893,903100.0,2011-04-01,0
03482000524,5000000970,12810.0,2010-12-01,0
03732000469,5031086423,6890836.5,2011-04-01,0
03483000114,505301706730,348060.0,2011-05-01,0
03483003438,5005036715,133342.74,2010-12-01,0
03481000686,2723131263,2781000.0,2011-03-01,0
03483003984,505000144206,816433.3,2010-12-01,0
03482000438,501100347594,10471.1,2011-02-01,0
03481000251,7710573760,329300.0,2011-08-01,0
03483004365,5053069735,3444.0,2011-05-01,0
03482000659,7111007357,336000.0,2011-06-01,0
01483000315,5017034913,12000000.0,2010-12-01,0
03483002282,7736520080,90750.0,2011-01-01,0
03483001396,691000191375,417180.0,2011-08-01,0
03481000212,7736202760,694387.0,2011-02-01,0
03483001457,4025014186,285619.0,2010-12-01,0
03481000844,7724053916,757190.94,2011-04-01,0
03483004495,5004021096,328952.92,2011-08-01,0
03483002746,5038070207,360953.53,2011-01-01,0
03483003606,5012036956,9019920.0,2010-12-01,0
03483001036,5072500700,787915.0,2011-09-01,0
01482000008,5008036819,118165.01,2011-01-01,0
03482000027,682300042676,183572.0,2011-08-01,0
03483001027,5027153980,634928.45,2010-12-01,0
03481000311,5040103629,384600.0,2011-03-01,0
03483003560,7716050580,499000.0,2011-03-01,0
03483004234,5029004624,1471487.02,2011-07-01,0
03483004454,7736520080,294400.0,2005-07-01,0
01483000040,5027089703,11704.5,2011-08-01,0
03481000169,7841347892,1954569.97,2011-06-01,0
01483000143,7716573358,359812.0,2010-12-01,0
03483003251,5010028702,194958.0,2011-02-01,0
01483000088,5030017441,487341.0,2011-05-01,0
03482000047,502800043280,21199.35,2011-07-01,0
03483000567,5075032471,5054538.85,2011-07-01,0
03483002402,5072724210,2203161.98,2011-01-01,0
03483001781,7711037272,807685.0,2011-02-01,0
03483000746,5031000842,30360.0,2011-03-01,0
03481000317,503217441874,414257.0,2011-03-01,0
01483000478,5003075282,181500.0,2011-01-01,0
03483002481,5003052694,326626.99,2011-01-01,0
03482000225,5003041276,218350.0,2011-06-01,0
03483004741,5047084799,149000.0,2011-09-01,0
03482000065,7715790381,289456.0,2011-03-01,0
01483000111,5040036429,493000.0,2011-06-01,0
01483000034,7707083893,8208000.0,2011-06-01,0
03482000306,503411096026,695.23,2011-06-01,0
03481000297,7706736606,355000.0,2011-07-01,0
03483004202,5012059375,73000.0,2011-06-01,0
03481000257,7734199657,77427.54,2011-02-01,0
03483003310,7727692519,467483.15,2010-09-01,0
03482000003,5053006284,1627296.18,2010-12-01,0
03483001197,7707049388,8575.6,2011-01-01,0
03483004280,5040090987,239788.8,2011-06-01,0
03481000560,5038051998,13500.0,2011-02-01,0
03481000425,5009033419,260749.46,2011-01-01,0
03483003933,7736520080,1962000.0,2011-01-01,0
03482000114,771615672531,8685.23,2011-07-01,0
03481000818,7722591098,73896.48,2011-07-01,0
03481000592,7717608155,296450.0,2011-06-01,0
03481000517,5038030444,70000.0,2011-01-01,0
03483001297,7717127211,87222.89,2009-01-01,0
03483000910,5022034210,4200.0,2005-07-01,0
03483000074,5262230106,178500.0,2011-02-01,0
03483003783,5034028109,238070.92,2011-01-01,0
03481000266,5008050299,451000.0,2011-02-01,0
03483000033,5029060442,1363065.46,2010-12-01,0
03483000459,5046048090,40844.52,2010-12-01,0
03481000566,5046037637,238651.44,2011-04-01,0
01483000501,5078018637,197800.0,2011-08-01,0
01483000140,7713030498,289723.02,2011-07-01,0
03481000393,7720506604,1629798.06,2011-05-01,0
01482000026,5016013318,249.8,2011-01-01,0
03481000934,5000001317,1405.85,2011-07-01,0
03481000840,7719546056,4103100.0,2011-05-01,0
03732001679,7737549300,241500.0,2011-08-01,0
03481000222,5044070117,407000.0,2011-03-01,0
03483004591,7705593507,14160.0,2005-07-01,0
03483000080,7705104932,5205250.0,2011-05-01,0
03483002440,5038045360,637243.02,2011-09-01,0
03483000791,7716001022,634278.25,2011-06-01,0
01482000007,7707083893,40663013.7,2011-06-01,0
03483000025,7710026574,7687.4,2011-06-01,0
03483004710,7713021084,394827.08,2011-08-01,0
01483000079,7728168971,54315.37,2011-03-01,0
01483000406,5032086200,846000.0,2011-06-01,0
03483002138,7736520080,517400.0,2011-01-01,0
03483000479,5011000146,228500.0,2010-12-01,0
01483000090,7720068118,94122125.38,2011-08-01,0
03483000914,7707049388,22600.0,2011-06-01,0
03483003453,5040055622,1399504.31,2011-01-01,0
01483000143,5032164240,495000.0,2011-03-01,0
03482000712,5043015427,53191.68,2011-01-01,0
03483003842,402500429794,130260.59,2011-04-01,0
01483000120,7707049388,52600.0,2011-07-01,0
01483000092,5044076133,11619.56,2011-06-01,0
01483000412,7606079001,1246100.0,2011-04-01,0
02481000012,7736520080,251462.22,2007-01-01,0
03482000497,5007041277,142500.0,2011-01-01,0
03482000497,5049001646,626078.82,2011-04-01,0
03481000152,7722710980,31900.0,2011-04-01,0
01482000025,5034082667,32184.24,2011-01-01,0
03483001403,7714026247,545000.0,2011-04-01,0
03483003310,7724737994,165385.0,2010-12-01,0
03482000435,772800225096,20000.0,2011-08-01,0
03482000306,503403057496,1547.35,2011-06-01,0
03481000169,7723645797,147264.0,2011-04-01,0
01482000009,7729342140,194400.0,2010-12-01,0
03483000755,3703011227,198640.08,2011-05-01,0
03483003975,5021012581,257906.95,2010-12-01,0
03483000031,5049016473,211449.06,2011-08-01,0
03483004036,5036088135,2973650.0,2011-08-01,0
03482000023,7736520080,647524.8,2007-01-01,0
03482000590,5005043328,2524089.46,2011-01-01,0
03483001538,7715824908,433844.11,2011-05-01,0
03481000152,7726058980,230000.0,2011-08-01,0
03481000257,7718159826,133316.4,2011-09-01,0
01483000108,5074113343,198000.0,2011-04-01,0
01483000133,5030065011,387500.0,2011-07-01,0
03483000080,7718832311,350000.0,2011-07-01,0
01483000184,7736520080,794990.0,2010-12-01,0
03732001366,5020021456,483293.8,2011-09-01,0
03483002950,5009033419,320081.77,2010-12-01,0
03483001297,7717127211,52113.97,2010-06-01,0
03483000030,7725072213,244266.0,2011-03-01,0
01483000015,5032010057,445000.0,2011-07-01,0
03483004480,5005036715,84802.56,2010-12-01,0
03483003603,5034027835,34178.73,2011-04-01,0
01483000222,772880614828,361000.0,2011-06-01,0
03483002638,5031074304,215643.06,2010-12-01,0
03482000448,503700000140,286615.0,2010-12-01,0
01482000019,504103068379,30000.0,2010-12-01,0
03483002244,7735099461,93000.0,2011-03-01,0
01483000453,5030035480,147000.0,2011-05-01,0
03483002936,7736520080,235900.0,2010-12-01,0
01482000017,2304015997,1491300.0,2011-05-01,0
01483000344,5079000720,93240.9,2010-12-01,0
01483000411,5000001691,3460000.0,2011-06-01,0
03483001369,5027081822,458000.0,2010-12-01,0
03483002048,5031033453,459000.0,2011-02-01,0
03483002310,7725229312,148330.0,2011-09-01,0
03483001248,5022030985,643205.69,2011-01-01,0
03480000001,5045025607,114690.0,2011-02-01,0
03481000559,5032224813,825000.0,2011-01-01,0
03483000951,5040103629,406750.0,2011-06-01,0
03482000296,5027074440,104489.04,2011-06-01,0
03483000030,5031011347,234153.36,2011-03-01,0
03483001269,5022094403,692760.0,2011-04-01,0
03483000288,5011018009,44700.23,2011-06-01,0
03482000413,5027080676,17223158.4,2011-02-01,0
03481000571,7721665163,6000000.0,2011-04-01,0
03482000098,5000001317,107902.8,2011-01-01,0
03481000537,7715835522,298100.0,2011-03-01,0
03483000951,7729385320,365700.0,2011-06-01,0
03481000045,7702075923,1200.0,2011-06-01,0
03482000092,5030048263,153600.0,2011-04-01,0
03483000780,7723736109,271862.55,2011-01-01,0
01483000501,7710026574,20179.42,2010-12-01,0
03483002206,7743651510,9000000.0,2010-12-01,0
03483001396,7702744620,435170.0,2011-01-01,0
03483000657,5043000244,47021.0,2011-07-01,0
03483000073,7734597312,1098000.0,2011-07-01,0
01483000379,5035005506,450000.0,2010-12-01,0
03483004236,7717647274,246432.7,2011-06-01,0
01483000350,7704725670,350000.0,2011-04-01,0
03483001270,5022088865,414139.6,2011-08-01,0
03481000047,7736520080,1016400.0,2011-01-01,0
01483000077,5003002816,2029767.93,2011-01-01,0
03482000274,5078015918,137426.2,2010-12-01,0
03482000468,7725501310,626900.0,2011-06-01,0
03483003995,5038011829,408000.0,2011-03-01,0
03483004216,7734512252,77500.0,2011-07-01,0
03483000537,5029134422,303400.0,2011-08-01,0
03481000029,1660130230,827620.34,2011-06-01,0
03482000248,7729385320,199200.0,2011-06-01,0
03482000167,7719555477,124560.0,2011-06-01,0
03481000715,7703222384,1498538.0,2011-04-01,0
03481000825,7707549888,115000.0,2011-07-01,0
01483000012,7724261610,145220.5,2011-05-01,0
03482000117,505510163206,1428.0,2011-02-01,0
03482000456,5038051613,13500.0,2010-12-01,0
03481000517,7713021084,180813.95,2011-04-01,0
03483000179,7720656977,114200.0,2010-11-01,0
03481000217,5003002816,386583.83,2011-01-01,0
01483000043,7720657716,35260841.0,2011-07-01,0
03483003251,5078014512,179996.16,2011-06-01,0
03483001409,7723679933,490000.0,2011-04-01,0
03483002440,7705104932,30096.0,2011-09-01,0
03483000080,5044076800,101810.0,2011-08-01,0
01482000024,7718013048,10958090.0,2011-01-01,0
03482000242,5000001317,12030.45,2010-12-01,0
03481000125,7839355173,5240000.0,2011-08-01,0
03481000825,7715385640,2059500.0,2011-06-01,0
01483000157,5040109204,3955917.74,2011-06-01,0
03482000207,5003041276,1460637.53,2010-12-01,0
03483000073,5012062258,401806.95,2011-05-01,0
03483001828,5026000300,222301.8,2011-08-01,0
03482000124,5024063954,135100943.93,2010-12-01,0
03483001218,5031058338,17261.92,2010-10-01,0
01483000307,5077019927,3042480.0,2010-12-01,0
01483000405,5037002370,2600000.0,2010-12-01,0
03483001772,7707083893,13000.0,2011-01-01,0
03483000076,504900138588,49506.0,2011-09-01,0
03482000398,7704076658,1359000.0,2010-12-01,0
03483002366,5022014550,312000.0,2011-04-01,0
03483000037,5011025214,97301.71,2011-06-01,0
03482000435,503401968285,15000.0,2011-06-01,0
03481000181,7710026574,13933.4,2011-08-01,0
03483004607,7705593507,11752.8,2005-07-01,0
03482000746,5024051003,115788.94,2011-02-01,0
03481000192,372101665400,1391800.0,2010-12-01,0
03483002807,501900096283,33117.0,2011-06-01,0
03483002703,7736520080,136698.44,2005-07-01,0
01482000008,7722678655,19128.0,2011-01-01,0
03483004631,7713568543,589860.69,2011-08-01,0
03482000784,5017046926,81930.24,2010-12-01,0
03483001571,5047002778,100000.0,2011-01-01,0
03732000469,5009033419,10850988.49,2011-01-01,0
03482000377,5009034660,413656.08,2011-01-01,0
01483000076,5003082057,498545.2,2010-12-01,0
01483000155,5036011870,141805.08,2011-01-01,0
03732000141,7723169530,2887500.0,2011-03-01,0
03483002183,5042000812,148000.0,2011-04-01,0
03483000448,7704132260,120960.0,2011-01-01,0
01483000034,5000000560,495000.0,2011-03-01,0
01482000017,7705397301,2992500.0,2011-06-01,0
03483004558,5005036715,24627.5,2010-12-01,0
01482000042,5025017750,11915.67,2010-12-01,0
01483000354,507300269986,1347462.0,2011-08-01,0
03483000032,7710249490,363215.0,2011-06-01,0
03481000719,7719031219,240000.0,2011-04-01,0
03732002407,7725643682,166000.0,2011-07-01,0
03483001617,7736520080,136800.0,2011-01-01,0
03483003013,7736520080,732598.69,2010-12-01,0
03482000254,5010021802,308646.0,2010-12-01,0
01482000019,5031061877,142992.0,2010-12-01,0
03482000237,7705017253,5000.0,2010-12-01,0
03483002206,5000000970,1500000.0,2011-01-01,0
03482000610,7736520080,686490.0,2011-01-01,0
03482000497,5000001691,63045.67,2011-05-01,0
03483000177,5035025076,316200.0,2011-05-01,0
03483004533,5042014251,109436.98,2011-01-01,0
03482000774,7709027686,2160001.8,2010-11-01,0
03482000477,5003041276,3150086.7,2011-06-01,0
03481000544,5001037884,212000.0,2011-01-01,0
03481000487,7731509702,490000.0,2011-04-01,0
03483002879,7736520080,107400.0,2011-01-01,0
01482000008,5019019276,72598.01,2011-01-01,0
01482000017,5008031553,12138999.38,2011-01-01,0
03732000065,7706113344,103235.0,2011-07-01,0
08483000007,5079000720,284054.88,2010-12-01,0
01482000024,7723525059,5652500.0,2011-01-01,0
03481000068,5022031869,94902.0,2011-04-01,0
01483000094,5022014550,817000.0,2011-04-01,0
03483000083,5035036384,766901.5,2010-12-01,0
03483001480,504902656472,182290.51,2010-12-01,0
03483001125,7715790381,310922.2,2011-04-01,0
03483000308,7709349845,167275.0,2011-03-01,0
03483001702,246500117305,35983.0,2011-05-01,0
03482000676,7736520080,699600.0,2010-12-01,0
01483000098,7705883816,267000.0,2011-06-01,0
03483004879,7736520080,9240000.0,2011-01-01,0
01483000412,5017067757,102578.52,2010-12-01,0
01483000075,500504552205,18908.07,2011-06-01,0
03483002494,5050069744,11730.0,2011-04-01,0
01482000019,5078015918,73549.52,2011-01-01,0
03481000596,7729385320,92500.0,2011-04-01,0
03483001468,5024107249,244277.0,2011-04-01,0
03483000283,6726504182,186849.0,2011-07-01,0
03483003059,5031060930,68888.4,2010-12-01,0
03732000469,7710249490,268800.0,2011-05-01,0
03483000449,5037060647,2581922.26,2010-12-01,0
03482000013,5043007401,19930.2,2010-12-01,0
01483000478,7733611613,24900.0,2011-08-01,0
03483001539,7736520080,51500.0,2011-01-01,0
03483000241,7736520080,40032.0,2011-04-01,0
01482000008,5049017702,62144.34,2011-01-01,0
03483000958,7736520080,325337.0,2010-12-01,0
03482000290,5020060470,747803.5,2011-03-01,0
01482000009,5001078440,2325204.0,2011-03-01,0
03732000065,7726311464,6625764.4,2011-08-01,0
03483000755,5018036409,995000.0,2011-01-01,0
01483000155,500500313414,1394400.0,2011-09-01,0
03481000117,7714095226,3300000.0,2011-08-01,0
03482000767,5020039630,315844.07,2011-01-01,0
03482000477,5053011140,873700.0,2011-07-01,0
03481000816,7715591756,4214058.48,2011-05-01,0
03483001270,5022066269,587307.84,2005-07-01,0
03483001832,5040103629,424300.0,2011-01-01,0
03483003584,7736520080,482194.0,2011-01-01,0
03482000254,5000001317,68838.0,2011-01-01,0
03732000810,5000001317,697679.4,2011-01-01,0
03483002901,5054088755,264125.0,2011-06-01,0
03483000115,7736520080,585000.0,2011-01-01,0
01482000019,507801223335,68750.0,2010-12-01,0
03483001088,7718635264,1181000.0,2011-01-01,0
03481000935,7736520080,213307.5,2011-06-01,0
03481000332,7723650589,2068700.0,2011-04-01,0
01483000307,5077015288,4158578.97,2011-08-01,0
01483000215,7717545628,4860099.59,2011-08-01,0
03483002291,5073007550,5900000.0,2011-09-01,0
03483002859,5031094343,99278.72,2011-03-01,0
03483000108,5001000041,193815.0,2011-04-01,0
03483002777,7728256466,134700.0,2010-12-01,0
03482000497,5000001691,147720726.31,2008-09-01,0
03482000052,7706667261,61000.0,2011-05-01,0
03483002541,5011025214,1082552.73,2010-12-01,0
03481000389,7727180750,498500.0,2011-02-01,0
03482000117,503406492105,1428.0,2011-02-01,0
03482000306,503405935373,2232.1,2011-04-01,0
01482000024,7704015479,436029.59,2011-06-01,0
01483000392,5000001042,687500.0,2010-12-01,0
03483003071,5027089703,11707.45,2011-01-01,0
01483000077,7723649640,2910050.0,2011-08-01,0
03481000487,5016002108,127000.0,2011-08-01,0
01483000034,5000000017,395984.16,2011-01-01,0
03483000946,7603045540,110436.0,2011-06-01,0
03732000196,7718826685,9746558.72,2011-07-01,0
03483000586,6230024663,199726.8,2011-01-01,0
03483003606,7702075923,187792.2,2011-02-01,0
03481000169,7733550706,277398.0,2011-06-01,0
03483004429,5053069735,25168.0,2011-05-01,0
01483000395,7721631855,2241171.28,2011-07-01,0
03483001182,5045009972,334056.0,2011-03-01,0
01482000019,5045018663,84000.0,2010-12-01,0
01482000019,500000000025,8750.0,2010-12-01,0
03482000102,5029088173,14154.98,2011-01-01,0
03483001714,5012003372,379450.0,2010-12-01,0
03482000537,7736520080,721623.15,2010-12-01,0
03481000531,7724261610,800000.0,2011-07-01,0
01482000009,5002000100,22808.52,2011-01-01,0
03483000108,5030053993,299707.49,2011-06-01,0
03482000254,7707049388,15000.0,2011-01-01,0
03482000674,5009033419,361311.84,2011-01-01,0
03483000239,7707049388,37878.0,2011-09-01,0
03483000929,5012026203,798155.05,2011-01-01,0
03481000152,7703701644,1118825.4,2011-06-01,0
03483002972,5018145292,873712.63,2011-08-01,0
01483000222,7709209252,1384272.67,2011-01-01,0
03483002807,501900044119,129060.0,2011-03-01,0
03482000254,5027123640,303880.78,2011-01-01,0
03483000291,7703502670,16014989.51,2009-12-01,0
01483000032,5000000017,3000000.0,2011-03-01,0
03732000065,7731585774,491711.0,2011-02-01,0
03481000078,7704047449,499995.21,2011-06-01,0
03483000071,5031023960,81692.0,2010-12-01,0
03481000424,7712000109,126000.0,2011-07-01,0
03483003008,5009033419,33659.61,2009-12-01,0
03483001949,507500072240,287450.0,2010-12-01,0
01483000450,7724634950,1212500.0,2011-04-01,0
03483001457,7743708406,286434.0,2011-06-01,0
01483000146,7723649640,882171.81,2011-08-01,0
03483002494,5031065832,99660.0,2011-04-01,0
03483001271,5022066269,123384.0,2005-07-01,0
03481000592,5036033168,41540.24,2011-08-01,0
03731000355,1215100790,18975.0,2011-08-01,0
03483002132,5074030182,1580717.71,2010-12-01,0
03483002627,5018134420,364222.55,2011-01-01,0
03481000718,501000043218,490112.0,2011-04-01,0
01483000283,7736520080,1344970.0,2010-12-01,0
03482000435,503604223520,39300.0,2011-07-01,0
01482000019,7719555477,498075.0,2011-02-01,0
03483001933,7736520080,427900.0,2010-01-01,0
01483000450,502410266001,268500.0,2011-07-01,0
03483003043,5038056065,2375155.68,2011-07-01,0
03481000413,504200300958,84901.0,2011-06-01,0
03732000763,7716187458,1999999.99,2011-04-01,0
03483004025,7729090894,299900.0,2011-04-01,0
03482000398,7731585774,740000.0,2011-06-01,0
03481000459,7726320638,111739.48,2011-09-01,0
03483000900,5013041324,417480.0,2011-05-01,0
01483000068,5046066420,4640916.0,2007-07-01,0
03481000199,5036033168,114632.21,2011-08-01,0
01483000309,5007048177,800752.05,2011-02-01,0
03481000125,7704211353,4179000.0,2011-03-01,0
03483002979,5054088755,90170.0,2011-05-01,0
01482000014,7701002626,43748.8,2011-01-01,0
03483000716,5036029468,49515.25,2010-12-01,0
03481000539,5028018582,4587329.07,2011-06-01,0
03483003310,5075000198,326400.0,2011-01-01,0
03482000435,507100800800,3500.0,2011-09-01,0
03481000085,7734588572,307725.0,2011-03-01,0
01483000046,7702263726,10174.5,2011-09-01,0
03483000305,5011025214,85768.37,2011-06-01,0
03483000163,5036096344,294000.0,2010-12-01,0
03483001818,5018141474,2825138.06,2011-01-01,0
03482000131,5014008721,24000.0,2010-12-01,0
03483001688,5026000406,503691.65,2011-04-01,0
03483002192,5040079207,535000.0,2011-05-01,0
03483001234,5005039346,712800.0,2010-12-01,0
01483000309,5015001013,40947000.0,2011-06-01,0
03483001108,7736520080,119600.0,2010-12-01,0
03481000169,5023006664,455110.0,2011-05-01,0
03483001714,5012032493,77371.68,2011-01-01,0
03732001679,7727737230,4221137.91,2011-03-01,0
03483000988,5045018751,791837.43,2011-01-01,0
01483000512,5021014606,3022200.0,2011-04-01,0
03482000248,5011011388,125116.0,2011-01-01,0
01483000421,5078011419,475000.0,2011-03-01,0
03483000162,7707049388,1100000.0,2011-01-01,0
03481000476,7710016640,74551.2,2011-02-01,0
03482000546,7729628928,302978.75,2011-04-01,0
03481000095,7718020260,298500.0,2011-07-01,0
03483003947,7736520080,305250.0,2011-01-01,0
03732000352,7726642089,1000617.57,2011-09-01,0
03483002914,5042106985,875971.5,2011-01-01,0
01482000019,7724261610,205988.5,2011-01-01,0
03483001065,7736520080,94520.0,2011-07-01,0
03483001273,6230024663,283200.0,2011-06-01,0
03482000179,5027053930,497780.51,2011-08-01,0
03483003271,507300006930,311115.0,2011-05-01,0
03732000065,7714511476,1063370.0,2011-03-01,0
03483001036,5074039026,192260.97,2011-05-01,0
03482000827,7727650830,1000000.0,2011-08-01,0
03482000117,503404327794,1938.0,2011-03-01,0
03483004055,7715790381,243390.7,2010-12-01,0
03482000511,5029125788,117800.0,2011-04-01,0
01483000294,5027089703,9128.79,2010-08-01,0
01483000042,5011022823,164200.0,2011-03-01,0
01482000001,505309164254,452995.0,2011-06-01,0
03483003477,5000000017,338000.0,2011-09-01,0
01482000016,5030027746,123192.0,2011-01-01,0
03482000413,7705440476,4392100.0,2011-05-01,0
03481000527,7715779170,394793.39,2011-06-01,0
03483000161,7743768821,77475.0,2011-05-01,0
03481000125,5034027835,146556.0,2011-01-01,0
01483000068,7707647099,195000.0,2011-02-01,0
03732000181,7713131489,88120.0,2011-08-01,0
03483000896,5027070903,379950.0,2011-05-01,0
03483002440,7705864940,189300.0,2011-06-01,0
03483002485,5019015730,315177.12,2011-06-01,0
01483000085,7736520080,1179082.97,2011-01-01,0
03483000986,5011025214,1092652.1,2010-12-01,0
03483001396,6234064018,92700.0,2011-04-01,0
03483001467,5035025076,514960.0,2011-01-01,0
03483001832,5056010955,73970.0,2011-04-01,0
03483001115,7702656519,2305000.0,2011-08-01,0
03481000802,5053048904,208569.6,2011-02-01,0
03483004558,5005013080,255200.0,2010-12-01,0
03483002808,5026000406,497826.45,2011-04-01,0
03483003310,5028024040,180480.0,2011-06-01,0
03483000513,5053020056,47017.1,2011-06-01,0
03482000325,503200696137,716919.3,2011-06-01,0
03483000839,7707003721,311095.2,2011-06-01,0
03483001758,7703502670,800000.0,2010-12-01,0
03483001650,5071004963,230249.0,2010-12-01,0
03483003577,5021018696,622070.0,2011-06-01,0
03483003832,7736520080,442750.0,2011-01-01,0
03481000566,7711053588,10000000.0,2011-02-01,0
03481000047,7713201030,70800.0,2011-03-01,0
03481000424,7706752774,5445760.0,2011-06-01,0
03481000256,7713231557,499900.0,2011-03-01,0
03483003516,5027130221,707895.3,2010-12-01,0
01483000266,5027067442,230000.0,2011-07-01,0
03481000102,7729101120,11132454.55,2009-12-01,0
03483000725,5029134422,4500000.0,2011-04-01,0
03481000566,5017046926,2545.44,2011-05-01,0
03483003673,5034027835,18421.13,2011-07-01,0
03481000412,5042114016,431713.37,2011-01-01,0
03483000226,504300037813,280865.8,2011-07-01,0
01482000019,5035025990,186761.11,2011-01-01,0
03481000789,5031007809,895921.93,2005-07-01,0
03482000586,502200388518,238500.0,2011-03-01,0
01483000438,7724714524,3300.0,2011-04-01,0
03483003681,5024011226,279300.0,2011-05-01,0
01483000012,7725048330,1945417.94,2011-07-01,0
03483000030,5074038625,393900.0,2011-02-01,0
03483001767,504902656472,105075.0,2011-03-01,0
03481000253,7729641171,380196.0,2011-06-01,0
03482000002,5022066269,1724629.47,2010-12-01,0
01483000379,5035032330,310000.0,2010-12-01,0
03481000466,7718202006,137500.0,2011-04-01,0
03481000095,7729150631,440000.0,2011-07-01,0
03482000022,7724261610,20395.38,2011-09-01,0
01483000307,5077007093,7126027.0,2010-12-01,0
01483000222,5024078968,876202.0,2010-12-01,0
03483004480,5011028060,125000.0,2011-08-01,0
03482000066,5031055619,65345.62,2011-01-01,0
